ORD109798,15/10/2019,Reebok,Model-890,Lifestyle,Women,7,White,107,5,101.65,1,101.65,Bank Transfer,Retail Store,India,4.3
ORD109799,27/09/2024,Nike,Model-922,Training,Unisex,8,Black,162,15,137.7,3,413.1,Wallet,Retail Store,Germany,4.1
ORD109800,11/03/2018,Adidas,Model-692,Basketball,Unisex,7,Black,151,15,128.35,3,385.05,Card,Retail Store,UAE,3
ORD109801,09/04/2023,ASICS,Model-647,Training,Men,6,Black,68,20,54.4,3,163.2,Card,Retail Store,Pakistan,3
ORD109802,23/11/2018,Nike,Model-631,Training,Women,11,White,79,20,63.2,3,189.6,Bank Transfer,Retail Store,USA,4.7
ORD109803,06/03/2019,Adidas,Model-455,Lifestyle,Men,8,Black,152,20,121.6,1,121.6,Cash,Online,UAE,4.3
ORD109804,03/01/2025,ASICS,Model-394,Running,Unisex,6,Red,108,15,91.8,2,183.6,Card,Retail Store,Germany,3.6
ORD109805,30/08/2021,New Balance,Model-912,Training,Women,6,Grey,102,15,86.7,4,346.8,Cash,Online,Germany,3.4
ORD109806,13/01/2026,Reebok,Model-578,Training,Unisex,11,Blue,110,10,99,4,396,Card,Online,USA,4.3
ORD109807,26/08/2019,Adidas,Model-680,Running,Men,7,Grey,146,30,102.2,2,204.4,Wallet,Online,India,4.3
ORD109808,24/10/2018,Puma,Model-123,Lifestyle,Unisex,6,Red,169,30,118.3,2,236.6,Wallet,Online,Pakistan,3.8
ORD109809,18/11/2020,ASICS,Model-399,Basketball,Unisex,10,Black,199,15,169.15,2,338.3,Bank Transfer,Online,India,3.3
ORD109810,25/11/2020,Reebok,Model-655,Gym,Men,8,White,100,5,95,3,285,Cash,Retail Store,Germany,4.3
ORD109811,03/05/2022,ASICS,Model-265,Gym,Men,7,Red,75,5,71.25,2,142.5,Bank Transfer,Retail Store,India,3.7
ORD109812,01/11/2021,Nike,Model-698,Basketball,Men,8,Blue,196,20,156.8,3,470.4,Card,Retail Store,UAE,4.8
ORD109813,12/05/2024,Puma,Model-815,Running,Unisex,8,White,165,5,156.75,2,313.5,Card,Online,Pakistan,3.4
ORD109814,06/06/2025,Adidas,Model-859,Basketball,Unisex,8,Black,118,15,100.3,4,401.2,Wallet,Retail Store,UAE,4.9
ORD109815,03/07/2026,New Balance,Model-235,Basketball,Women,9,Black,180,5,171,1,171,Cash,Retail Store,Germany,4.4
ORD109816,07/10/2023,Puma,Model-435,Training,Unisex,10,Red,202,30,141.4,2,282.8,Cash,Retail Store,UK,5
ORD109817,30/03/2020,ASICS,Model-517,Gym,Unisex,10,Blue,215,0,215,4,860,Wallet,Online,UAE,4
ORD109818,18/11/2025,New Balance,Model-572,Training,Men,7,Red,125,10,112.5,4,450,Wallet,Retail Store,UAE,4.3
ORD109819,03/10/2018,Adidas,Model-696,Training,Men,7,Red,155,20,124,2,248,Bank Transfer,Online,Pakistan,4.8
ORD109820,16/12/2026,Nike,Model-175,Gym,Women,10,Grey,149,20,119.2,4,476.8,Wallet,Retail Store,Germany,3.1
ORD109821,10/01/2021,Adidas,Model-830,Lifestyle,Women,10,Black,219,5,208.05,4,832.2,Cash,Retail Store,India,5
ORD109822,09/12/2021,ASICS,Model-624,Lifestyle,Women,7,White,147,20,117.6,1,117.6,Wallet,Online,India,3.3
ORD109823,27/10/2018,Reebok,Model-680,Gym,Men,10,White,146,5,138.7,2,277.4,Cash,Online,UAE,3.1
ORD109824,07/07/2023,New Balance,Model-384,Basketball,Men,7,Grey,188,5,178.6,1,178.6,Bank Transfer,Retail Store,Pakistan,4.7
ORD109825,11/04/2018,New Balance,Model-362,Running,Women,9,Black,114,0,114,4,456,Wallet,Retail Store,India,3.7
ORD109826,09/12/2025,Reebok,Model-965,Gym,Women,7,White,133,5,126.35,2,252.7,Card,Retail Store,UAE,4.7
ORD109827,01/03/2019,Nike,Model-697,Running,Men,10,Red,188,0,188,1,188,Bank Transfer,Online,UK,3.1
ORD109828,16/12/2018,New Balance,Model-165,Training,Unisex,8,Black,202,10,181.8,1,181.8,Card,Online,India,4.6
ORD109829,16/09/2023,Reebok,Model-551,Gym,Unisex,11,Grey,197,15,167.45,1,167.45,Card,Retail Store,USA,3.6
ORD109830,14/03/2019,Puma,Model-235,Running,Men,8,Grey,145,0,145,4,580,Card,Online,Germany,4.2
ORD109831,12/07/2023,Reebok,Model-673,Lifestyle,Women,10,White,104,0,104,2,208,Card,Retail Store,UAE,4
ORD109832,12/03/2024,Puma,Model-196,Gym,Men,6,Black,180,20,144,1,144,Wallet,Retail Store,Pakistan,4.7
ORD109833,03/11/2025,New Balance,Model-430,Basketball,Women,8,White,112,0,112,1,112,Cash,Retail Store,Pakistan,4.1
ORD109834,10/09/2019,Adidas,Model-928,Lifestyle,Men,8,Blue,183,5,173.85,3,521.55,Bank Transfer,Retail Store,Germany,5
ORD109835,29/05/2026,New Balance,Model-695,Basketball,Unisex,10,Blue,154,30,107.8,4,431.2,Cash,Online,Germany,3.2
ORD109836,17/01/2022,ASICS,Model-755,Lifestyle,Men,8,Blue,82,30,57.4,1,57.4,Wallet,Retail Store,USA,4.7
ORD109837,20/03/2021,Reebok,Model-459,Lifestyle,Women,7,Grey,66,20,52.8,3,158.4,Card,Retail Store,UK,4.9
ORD109838,15/05/2018,ASICS,Model-674,Gym,Unisex,9,White,108,0,108,2,216,Bank Transfer,Retail Store,Germany,4.2
ORD109839,07/08/2020,Puma,Model-707,Lifestyle,Unisex,6,Grey,189,5,179.55,2,359.1,Card,Retail Store,Pakistan,4.3
ORD109840,23/05/2025,New Balance,Model-423,Training,Men,11,Black,77,10,69.3,4,277.2,Wallet,Online,UK,5
ORD109841,05/02/2018,Puma,Model-777,Training,Men,10,Blue,189,30,132.3,1,132.3,Wallet,Retail Store,UAE,4.9
ORD109842,16/10/2023,Adidas,Model-917,Running,Men,8,Black,112,0,112,2,224,Card,Retail Store,USA,4.6
ORD109843,29/05/2025,Adidas,Model-237,Lifestyle,Women,7,White,183,5,173.85,1,173.85,Card,Online,USA,4.6
ORD109844,22/04/2025,Puma,Model-854,Training,Unisex,8,Grey,89,0,89,3,267,Card,Online,Pakistan,3.2
ORD109845,31/05/2023,New Balance,Model-573,Lifestyle,Unisex,8,Red,69,30,48.3,2,96.6,Card,Online,USA,4.4
ORD109846,18/10/2023,New Balance,Model-532,Basketball,Men,8,Blue,79,20,63.2,3,189.6,Cash,Retail Store,UAE,4.7
ORD109847,13/06/2024,New Balance,Model-284,Training,Unisex,7,Black,133,10,119.7,3,359.1,Cash,Retail Store,Pakistan,3.4
ORD109848,07/11/2018,New Balance,Model-274,Lifestyle,Men,10,Red,62,20,49.6,4,198.4,Cash,Online,Germany,3.7
ORD109849,13/11/2025,Puma,Model-741,Running,Men,11,Red,101,30,70.7,1,70.7,Wallet,Online,India,3.1
ORD109850,07/10/2025,Puma,Model-922,Basketball,Women,10,Red,94,30,65.8,4,263.2,Bank Transfer,Online,UAE,3.3
ORD109851,23/05/2024,Puma,Model-538,Running,Women,11,Black,170,0,170,3,510,Bank Transfer,Online,USA,3.4
ORD109852,15/04/2022,Adidas,Model-936,Gym,Women,8,Blue,214,0,214,1,214,Cash,Online,UK,4.1
ORD109853,02/07/2019,ASICS,Model-379,Gym,Unisex,6,Red,172,10,154.8,3,464.4,Card,Online,UK,3.7
ORD109854,07/04/2018,New Balance,Model-249,Running,Men,11,Red,165,20,132,3,396,Card,Retail Store,Pakistan,4.7
ORD109855,10/07/2023,Adidas,Model-310,Gym,Women,7,Red,186,0,186,2,372,Cash,Online,Pakistan,5
ORD109856,07/10/2021,Nike,Model-845,Running,Men,6,Red,138,20,110.4,2,220.8,Bank Transfer,Retail Store,USA,5
ORD109857,19/06/2024,Nike,Model-790,Training,Women,7,White,191,0,191,4,764,Bank Transfer,Online,Germany,3.9
ORD109858,05/06/2021,Reebok,Model-754,Running,Unisex,9,Black,180,20,144,2,288,Wallet,Retail Store,Germany,3.3
ORD109859,08/07/2018,Puma,Model-574,Training,Men,10,Black,125,0,125,1,125,Cash,Retail Store,India,4.5
ORD109860,01/12/2024,Puma,Model-527,Running,Women,10,Red,105,20,84,1,84,Card,Retail Store,Germany,3.9
ORD109861,01/01/2020,New Balance,Model-357,Lifestyle,Women,9,Red,125,5,118.75,1,118.75,Wallet,Online,Germany,5
ORD109862,20/03/2023,Nike,Model-288,Lifestyle,Unisex,6,Black,99,20,79.2,1,79.2,Cash,Retail Store,Pakistan,4.1
ORD109863,22/06/2019,Adidas,Model-667,Training,Unisex,8,White,87,20,69.6,1,69.6,Wallet,Retail Store,UAE,3.7
ORD109864,03/11/2024,Adidas,Model-489,Basketball,Women,9,Grey,85,5,80.75,1,80.75,Wallet,Retail Store,India,3.7
ORD109865,13/12/2021,ASICS,Model-881,Basketball,Unisex,9,Black,136,0,136,2,272,Bank Transfer,Retail Store,USA,3.4
ORD109866,31/03/2019,New Balance,Model-417,Running,Women,10,Red,92,15,78.2,4,312.8,Bank Transfer,Online,India,4.1
ORD109867,25/02/2021,Reebok,Model-893,Basketball,Women,8,Grey,98,0,98,2,196,Wallet,Online,UAE,3.5
ORD109868,12/12/2021,ASICS,Model-915,Gym,Men,8,White,111,30,77.7,4,310.8,Bank Transfer,Online,USA,4.3
ORD109869,10/11/2022,Adidas,Model-909,Running,Women,10,Red,159,10,143.1,2,286.2,Wallet,Retail Store,Pakistan,3.1
ORD109870,18/01/2024,ASICS,Model-394,Lifestyle,Unisex,7,Blue,197,20,157.6,3,472.8,Bank Transfer,Online,UAE,4.4
ORD109871,06/08/2023,Reebok,Model-669,Lifestyle,Men,8,White,110,0,110,2,220,Card,Online,UAE,4.2
ORD109872,17/09/2018,New Balance,Model-977,Running,Women,7,White,103,20,82.4,2,164.8,Bank Transfer,Online,Pakistan,4.2
ORD109873,28/05/2026,Nike,Model-123,Gym,Men,7,White,160,30,112,4,448,Cash,Retail Store,UK,4.8
ORD109874,15/08/2021,New Balance,Model-471,Training,Women,6,White,125,20,100,3,300,Card,Retail Store,UK,4
ORD109875,09/08/2019,ASICS,Model-604,Gym,Men,6,Red,204,20,163.2,4,652.8,Card,Retail Store,Pakistan,3.1
ORD109876,27/04/2025,Puma,Model-627,Running,Women,8,White,167,0,167,2,334,Bank Transfer,Online,India,4.2
ORD109877,21/01/2024,Adidas,Model-665,Running,Unisex,9,Red,99,20,79.2,1,79.2,Wallet,Online,UAE,4.6
ORD109878,23/10/2023,New Balance,Model-980,Lifestyle,Women,7,Black,102,15,86.7,1,86.7,Card,Online,USA,3.9
ORD109879,26/03/2018,Adidas,Model-716,Gym,Women,6,White,68,10,61.2,4,244.8,Cash,Online,UK,4.8
ORD109880,10/12/2019,New Balance,Model-694,Gym,Women,11,Red,164,10,147.6,2,295.2,Card,Retail Store,USA,3.7
ORD109881,30/06/2024,Nike,Model-170,Gym,Women,10,Red,189,5,179.55,4,718.2,Card,Retail Store,Pakistan,3.8
ORD109882,16/11/2021,Nike,Model-276,Running,Men,9,Black,151,0,151,3,453,Card,Retail Store,India,4.8
ORD109883,16/05/2024,ASICS,Model-156,Basketball,Men,10,White,181,10,162.9,4,651.6,Wallet,Retail Store,USA,4.4
ORD109884,19/10/2020,Reebok,Model-122,Gym,Women,11,Blue,130,30,91,1,91,Card,Retail Store,UAE,3.7
ORD109885,04/09/2019,Puma,Model-500,Lifestyle,Unisex,6,Red,194,30,135.8,1,135.8,Wallet,Online,UAE,3.3
ORD109886,03/08/2019,ASICS,Model-643,Basketball,Men,11,Black,200,15,170,4,680,Wallet,Retail Store,UK,4.5
ORD109887,01/05/2022,Puma,Model-715,Running,Women,8,Red,185,5,175.75,4,703,Card,Retail Store,Germany,3.6
ORD109888,18/09/2025,Nike,Model-789,Running,Men,7,Red,187,30,130.9,4,523.6,Bank Transfer,Online,UK,3.7
ORD109889,02/05/2019,Puma,Model-833,Training,Men,11,Red,202,30,141.4,3,424.2,Card,Online,India,4
ORD109890,31/10/2021,Puma,Model-836,Running,Men,11,White,157,10,141.3,1,141.3,Bank Transfer,Retail Store,UAE,3.9
ORD109891,22/12/2023,Reebok,Model-416,Running,Men,7,White,142,5,134.9,3,404.7,Cash,Retail Store,UAE,5
ORD109892,04/09/2024,Puma,Model-109,Gym,Unisex,9,Blue,61,20,48.8,4,195.2,Card,Retail Store,UK,4.5
ORD109893,05/02/2025,ASICS,Model-826,Running,Unisex,9,Red,180,0,180,2,360,Wallet,Retail Store,India,4
ORD109894,27/05/2022,Puma,Model-172,Training,Men,6,Grey,144,15,122.4,2,244.8,Cash,Retail Store,Pakistan,4.1
ORD109895,08/11/2022,Nike,Model-465,Basketball,Women,6,Grey,219,20,175.2,2,350.4,Card,Retail Store,UK,3.2
ORD109896,19/12/2018,New Balance,Model-160,Basketball,Women,6,Black,128,30,89.6,2,179.2,Bank Transfer,Retail Store,Pakistan,3.2
ORD109897,11/07/2018,Reebok,Model-314,Lifestyle,Women,11,White,60,30,42,3,126,Wallet,Retail Store,USA,4.9
ORD109898,14/06/2022,Reebok,Model-759,Running,Unisex,9,Red,140,20,112,3,336,Bank Transfer,Retail Store,UK,3.5
ORD109899,27/03/2021,New Balance,Model-594,Lifestyle,Men,9,Grey,194,30,135.8,1,135.8,Bank Transfer,Online,UK,4.6
ORD109900,19/09/2018,ASICS,Model-114,Training,Men,9,White,72,15,61.2,3,183.6,Card,Retail Store,UK,3.9
ORD109901,27/12/2026,Nike,Model-365,Training,Women,8,White,150,15,127.5,4,510,Bank Transfer,Retail Store,USA,3.7
ORD109902,02/01/2025,New Balance,Model-556,Lifestyle,Men,10,Blue,115,30,80.5,3,241.5,Wallet,Online,Pakistan,4.8
ORD109903,12/09/2026,Adidas,Model-829,Lifestyle,Women,9,White,144,10,129.6,2,259.2,Bank Transfer,Online,Pakistan,3.5
ORD109904,02/11/2018,Reebok,Model-536,Training,Unisex,10,Black,168,30,117.6,4,470.4,Wallet,Online,USA,4.5
ORD109905,22/05/2023,ASICS,Model-627,Training,Unisex,11,White,124,30,86.8,2,173.6,Cash,Online,India,4.2
ORD109906,28/03/2024,Reebok,Model-619,Basketball,Women,11,White,119,5,113.05,1,113.05,Wallet,Retail Store,Germany,4.8
ORD109907,21/01/2021,Puma,Model-183,Basketball,Unisex,7,Blue,96,5,91.2,4,364.8,Bank Transfer,Online,USA,3.3
ORD109908,27/01/2018,ASICS,Model-378,Basketball,Women,6,Grey,163,10,146.7,1,146.7,Bank Transfer,Retail Store,Pakistan,4.3
ORD109909,08/10/2022,Adidas,Model-275,Lifestyle,Women,6,Grey,205,30,143.5,2,287,Card,Retail Store,India,3.4
ORD109910,07/09/2022,Puma,Model-251,Lifestyle,Unisex,6,Red,169,20,135.2,4,540.8,Cash,Online,India,4.6
ORD109911,20/06/2018,ASICS,Model-231,Lifestyle,Unisex,6,Black,165,20,132,3,396,Bank Transfer,Online,Germany,3.5
ORD109912,30/05/2024,Puma,Model-120,Running,Men,6,White,190,20,152,1,152,Cash,Retail Store,Pakistan,4.9
ORD109913,05/04/2019,Nike,Model-732,Lifestyle,Unisex,10,White,116,30,81.2,3,243.6,Card,Online,UK,4.8
ORD109914,28/05/2021,New Balance,Model-198,Running,Men,9,Black,83,20,66.4,2,132.8,Bank Transfer,Online,Pakistan,3.4
ORD109915,11/09/2019,Nike,Model-944,Training,Women,8,Grey,134,10,120.6,4,482.4,Wallet,Retail Store,UAE,3.9
ORD109916,19/02/2024,Nike,Model-715,Basketball,Women,9,Red,199,15,169.15,3,507.45,Wallet,Retail Store,Germany,3.5
ORD109917,12/03/2021,New Balance,Model-223,Running,Women,10,Red,177,20,141.6,2,283.2,Cash,Online,UAE,3.6
ORD109918,12/12/2021,ASICS,Model-600,Basketball,Men,7,White,112,30,78.4,2,156.8,Wallet,Online,USA,3
ORD109919,27/09/2023,Adidas,Model-775,Gym,Unisex,6,Grey,176,0,176,4,704,Card,Online,USA,4
ORD109920,29/07/2022,Reebok,Model-197,Basketball,Men,6,Blue,141,10,126.9,2,253.8,Wallet,Retail Store,UK,4.2
ORD109921,21/07/2018,New Balance,Model-111,Training,Unisex,6,Blue,216,5,205.2,1,205.2,Bank Transfer,Retail Store,India,3.4
ORD109922,04/06/2026,Reebok,Model-309,Basketball,Women,7,Red,134,10,120.6,1,120.6,Cash,Retail Store,Germany,3.9
ORD109923,12/03/2023,Puma,Model-127,Running,Men,6,White,148,20,118.4,1,118.4,Wallet,Online,Pakistan,4.9
ORD109924,09/11/2026,ASICS,Model-190,Lifestyle,Women,8,Red,170,5,161.5,4,646,Wallet,Online,UK,3.3
ORD109925,05/02/2026,Nike,Model-700,Basketball,Men,9,Red,90,20,72,4,288,Wallet,Retail Store,Germany,4.2
ORD109926,14/02/2024,New Balance,Model-976,Basketball,Men,10,White,101,0,101,3,303,Wallet,Retail Store,USA,3.4
ORD109927,26/06/2022,New Balance,Model-486,Gym,Men,10,White,117,0,117,1,117,Card,Retail Store,Pakistan,3.5
ORD109928,29/05/2020,Nike,Model-870,Gym,Unisex,11,Grey,94,5,89.3,3,267.9,Card,Retail Store,UAE,4.2
ORD109929,09/03/2018,New Balance,Model-517,Running,Women,10,White,187,5,177.65,4,710.6,Bank Transfer,Online,UAE,4.5
ORD109930,29/10/2022,Adidas,Model-524,Training,Men,10,Grey,122,5,115.9,4,463.6,Cash,Retail Store,India,4.9
ORD109931,28/02/2026,New Balance,Model-143,Basketball,Men,7,Blue,146,10,131.4,4,525.6,Wallet,Online,USA,3
ORD109932,26/06/2026,Reebok,Model-768,Lifestyle,Women,10,White,149,0,149,1,149,Cash,Online,UK,3.9
ORD109933,02/12/2026,New Balance,Model-214,Basketball,Women,11,Red,184,10,165.6,3,496.8,Card,Retail Store,India,4.9
ORD109934,29/12/2019,Reebok,Model-418,Gym,Men,9,Black,201,30,140.7,1,140.7,Card,Online,Pakistan,4.9
ORD109935,22/02/2024,Nike,Model-497,Running,Women,10,Red,207,15,175.95,4,703.8,Wallet,Retail Store,UAE,3.5
ORD109936,05/11/2021,Nike,Model-498,Lifestyle,Men,6,Black,98,5,93.1,4,372.4,Bank Transfer,Retail Store,Germany,3.5
ORD109937,11/09/2026,ASICS,Model-358,Lifestyle,Men,10,Black,151,5,143.45,3,430.35,Card,Online,Pakistan,4.9
ORD109938,28/10/2025,Adidas,Model-689,Gym,Unisex,8,Black,194,30,135.8,4,543.2,Bank Transfer,Online,UAE,3.1
ORD109939,03/03/2020,Nike,Model-217,Running,Women,8,Black,187,0,187,4,748,Wallet,Online,Germany,3.9
ORD109940,25/08/2021,Puma,Model-322,Gym,Unisex,7,Black,198,15,168.3,1,168.3,Bank Transfer,Online,Pakistan,4.5
ORD109941,18/11/2020,ASICS,Model-982,Training,Women,11,White,62,10,55.8,1,55.8,Bank Transfer,Retail Store,Germany,4.6
ORD109942,15/01/2026,Nike,Model-222,Running,Women,10,Grey,73,5,69.35,3,208.05,Bank Transfer,Online,UAE,4.7
ORD109943,06/02/2025,Puma,Model-667,Basketball,Unisex,7,Grey,205,20,164,1,164,Card,Online,UK,4
ORD109944,18/07/2025,Adidas,Model-347,Basketball,Women,6,Red,162,0,162,4,648,Cash,Online,Pakistan,3.1
ORD109945,17/03/2026,Nike,Model-526,Basketball,Men,10,Red,151,5,143.45,1,143.45,Cash,Retail Store,Germany,3.9
ORD109946,23/08/2026,Nike,Model-642,Running,Unisex,10,Red,180,15,153,2,306,Card,Retail Store,Germany,4.7
ORD109947,09/06/2021,Reebok,Model-175,Training,Men,9,White,88,0,88,3,264,Bank Transfer,Retail Store,Pakistan,4.5
ORD109948,25/04/2024,Nike,Model-748,Lifestyle,Men,7,Grey,141,15,119.85,2,239.7,Bank Transfer,Retail Store,India,3.4
ORD109949,07/01/2019,New Balance,Model-406,Lifestyle,Men,8,Red,83,15,70.55,2,141.1,Bank Transfer,Online,UAE,3.6
ORD109950,01/02/2018,New Balance,Model-671,Basketball,Men,6,Blue,177,20,141.6,4,566.4,Card,Retail Store,UK,4.6
ORD109951,24/11/2018,Reebok,Model-212,Lifestyle,Women,8,Black,73,20,58.4,3,175.2,Bank Transfer,Online,UAE,3.1
ORD109952,12/05/2020,Nike,Model-122,Training,Women,10,Blue,171,10,153.9,1,153.9,Cash,Retail Store,UAE,3.6
ORD109953,24/02/2025,New Balance,Model-486,Basketball,Unisex,11,Blue,219,15,186.15,4,744.6,Card,Retail Store,Pakistan,3.9
ORD109954,20/04/2019,Nike,Model-119,Training,Women,11,White,110,20,88,3,264,Bank Transfer,Online,India,3.3
ORD109955,01/07/2021,New Balance,Model-504,Training,Unisex,7,Black,145,30,101.5,1,101.5,Card,Online,Pakistan,3.1
ORD109956,29/05/2025,Adidas,Model-478,Basketball,Women,7,White,198,5,188.1,3,564.3,Wallet,Retail Store,UAE,4.1
ORD109957,05/07/2026,ASICS,Model-906,Running,Men,7,Grey,191,5,181.45,1,181.45,Cash,Online,USA,4.9
ORD109958,12/01/2025,Puma,Model-457,Running,Unisex,7,Grey,126,5,119.7,1,119.7,Card,Online,UK,3.8
ORD109959,22/09/2024,Puma,Model-618,Basketball,Unisex,9,Black,133,20,106.4,2,212.8,Wallet,Retail Store,India,3.2
ORD109960,18/10/2024,New Balance,Model-685,Gym,Men,9,Black,96,30,67.2,4,268.8,Wallet,Online,UAE,3.3
ORD109961,22/02/2026,New Balance,Model-587,Running,Unisex,8,Grey,89,0,89,4,356,Card,Online,Germany,3.6
ORD109962,14/10/2018,Reebok,Model-861,Training,Men,7,Blue,80,5,76,4,304,Card,Retail Store,Germany,4.8
ORD109963,30/03/2019,ASICS,Model-587,Gym,Women,11,White,103,20,82.4,2,164.8,Card,Online,Pakistan,3.1
ORD109964,04/03/2024,Reebok,Model-767,Lifestyle,Women,6,Grey,64,20,51.2,3,153.6,Cash,Retail Store,UK,3.6
ORD109965,22/12/2021,Reebok,Model-368,Gym,Women,7,White,134,0,134,4,536,Card,Online,India,4.8
ORD109966,14/04/2026,Puma,Model-528,Running,Women,10,Red,216,15,183.6,2,367.2,Bank Transfer,Online,UAE,4.2
ORD109967,21/09/2023,Adidas,Model-951,Basketball,Women,6,Blue,70,10,63,3,189,Bank Transfer,Retail Store,UAE,4.7
ORD109968,16/01/2023,Nike,Model-787,Basketball,Women,6,Black,147,10,132.3,4,529.2,Card,Retail Store,USA,4.5
ORD109969,19/08/2019,Nike,Model-114,Gym,Women,6,Red,113,30,79.1,2,158.2,Bank Transfer,Online,UK,3.4
ORD109970,12/07/2025,New Balance,Model-676,Basketball,Men,11,Blue,209,20,167.2,1,167.2,Cash,Retail Store,USA,3.1
ORD109971,25/07/2018,Puma,Model-353,Running,Unisex,10,Grey,176,0,176,3,528,Bank Transfer,Retail Store,India,4.6
ORD109972,08/06/2018,Nike,Model-409,Running,Unisex,7,Blue,93,0,93,2,186,Wallet,Online,UAE,3.9
ORD109973,27/01/2019,ASICS,Model-126,Basketball,Unisex,10,White,121,30,84.7,4,338.8,Cash,Retail Store,India,3.4
ORD109974,19/10/2020,ASICS,Model-379,Running,Men,10,Black,186,15,158.1,3,474.3,Cash,Online,Germany,4.2
ORD109975,11/11/2020,Reebok,Model-332,Lifestyle,Unisex,8,Black,67,10,60.3,4,241.2,Wallet,Retail Store,India,3.9
ORD109976,24/03/2023,Puma,Model-499,Gym,Unisex,10,Blue,183,30,128.1,3,384.3,Wallet,Retail Store,Pakistan,4.3
ORD109977,12/05/2025,Nike,Model-839,Training,Unisex,6,Red,182,10,163.8,4,655.2,Wallet,Retail Store,Germany,3.6
ORD109978,19/10/2023,New Balance,Model-620,Basketball,Unisex,9,Black,131,20,104.8,3,314.4,Bank Transfer,Retail Store,Pakistan,3.7
ORD109979,24/04/2026,New Balance,Model-703,Training,Men,9,Red,195,10,175.5,2,351,Bank Transfer,Online,USA,4.8
ORD109980,03/07/2022,ASICS,Model-507,Lifestyle,Unisex,10,Grey,63,5,59.85,1,59.85,Bank Transfer,Online,Germany,3.4
ORD109981,23/06/2022,ASICS,Model-134,Lifestyle,Women,7,Black,134,15,113.9,4,455.6,Wallet,Online,Pakistan,3.8
ORD109982,13/02/2018,Nike,Model-922,Running,Men,9,Red,181,20,144.8,4,579.2,Cash,Online,UAE,3.7
ORD109983,24/05/2022,ASICS,Model-114,Lifestyle,Women,11,Red,96,15,81.6,3,244.8,Cash,Online,UAE,3.5
ORD109984,30/06/2018,Reebok,Model-253,Gym,Men,10,Grey,136,30,95.2,3,285.6,Wallet,Retail Store,UAE,4.5
ORD109985,09/05/2018,ASICS,Model-768,Gym,Men,11,White,140,20,112,1,112,Bank Transfer,Online,UK,4.2
ORD109986,02/05/2018,Nike,Model-726,Training,Men,11,Grey,137,0,137,2,274,Bank Transfer,Online,Germany,4.1
ORD109987,23/11/2024,Adidas,Model-314,Training,Unisex,9,Grey,181,5,171.95,4,687.8,Bank Transfer,Online,India,3.5
ORD109988,14/12/2026,ASICS,Model-456,Training,Men,8,Grey,216,10,194.4,1,194.4,Wallet,Online,UAE,4.3
ORD109989,02/01/2026,Reebok,Model-960,Running,Unisex,6,Red,148,5,140.6,2,281.2,Cash,Retail Store,India,4.4
ORD109990,07/07/2022,New Balance,Model-992,Gym,Women,11,Blue,160,5,152,4,608,Wallet,Online,Pakistan,3.2
ORD109991,10/01/2019,ASICS,Model-252,Lifestyle,Unisex,7,Red,195,20,156,4,624,Card,Online,UAE,3.2
ORD109992,09/12/2020,Nike,Model-508,Basketball,Men,8,Grey,121,0,121,3,363,Bank Transfer,Online,USA,4.4
ORD109993,16/09/2025,Puma,Model-970,Running,Women,6,Grey,142,10,127.8,4,511.2,Cash,Online,Germany,3.1
ORD109994,10/03/2020,ASICS,Model-182,Gym,Women,10,Red,214,15,181.9,4,727.6,Cash,Retail Store,Pakistan,3.4
ORD109995,19/08/2022,Puma,Model-134,Running,Men,7,Black,165,15,140.25,1,140.25,Card,Retail Store,UK,4.4
ORD109996,25/08/2024,Adidas,Model-383,Gym,Women,11,Grey,139,10,125.1,3,375.3,Wallet,Retail Store,USA,4.5
ORD109997,13/10/2023,ASICS,Model-685,Running,Unisex,8,Black,78,10,70.2,4,280.8,Card,Online,Germany,4.4
ORD109998,03/03/2025,Adidas,Model-727,Gym,Men,6,Black,121,10,108.9,3,326.7,Bank Transfer,Retail Store,UAE,4
ORD109999,26/04/2024,Nike,Model-964,Running,Men,8,Red,145,5,137.75,3,413.25,Wallet,Online,India,4.7
ORD110000,03/06/2019,New Balance,Model-566,Gym,Women,11,Blue,171,30,119.7,4,478.8,Bank Transfer,Retail Store,UK,5
ORD110001,14/01/2025,Nike,Model-726,Running,Women,11,Grey,170,20,136,2,272,Cash,Online,UK,4.7
ORD110002,30/10/2020,Reebok,Model-231,Gym,Women,8,Red,126,30,88.2,2,176.4,Cash,Online,UAE,4.1
ORD110003,04/06/2021,Reebok,Model-127,Lifestyle,Men,8,Blue,200,15,170,1,170,Wallet,Retail Store,Pakistan,4.1
ORD110004,15/05/2023,Reebok,Model-108,Basketball,Unisex,11,Red,193,30,135.1,4,540.4,Cash,Online,UK,3.9
ORD110005,14/02/2024,ASICS,Model-706,Training,Unisex,10,Blue,129,30,90.3,2,180.6,Bank Transfer,Retail Store,India,3.5
ORD110006,06/10/2020,ASICS,Model-457,Training,Men,11,Red,64,15,54.4,4,217.6,Bank Transfer,Online,Pakistan,3.6
ORD110007,11/03/2020,Reebok,Model-964,Gym,Men,7,Grey,108,5,102.6,3,307.8,Cash,Retail Store,Pakistan,4.6
ORD110008,23/07/2026,Adidas,Model-339,Lifestyle,Men,11,Grey,90,10,81,3,243,Bank Transfer,Online,Germany,3.2
ORD110009,10/05/2024,New Balance,Model-207,Lifestyle,Men,11,Grey,115,5,109.25,3,327.75,Card,Online,USA,4.7
